"t.body.acc.mean.x" "t.body.acc.mean.y" "t.body.acc.mean.z" "t.body.acc.std.x" "t.body.acc.std.y" "t.body.acc.std.z" "t.gravity.acc.mean.x" "t.gravity.acc.mean.y" "t.gravity.acc.mean.z" "t.gravity.acc.std.x" "t.gravity.acc.std.y" "t.gravity.acc.std.z" "t.body.acc.jerk.mean.x" "t.body.acc.jerk.mean.y" "t.body.acc.jerk.mean.z" "t.body.acc.jerk.std.x" "t.body.acc.jerk.std.y" "t.body.acc.jerk.std.z" "t.body.gyro.mean.x" "t.body.gyro.mean.y" "t.body.gyro.mean.z" "t.body.gyro.std.x" "t.body.gyro.std.y" "t.body.gyro.std.z" "t.body.gyro.jerk.mean.x" "t.body.gyro.jerk.mean.y" "t.body.gyro.jerk.mean.z" "t.body.gyro.jerk.std.x" "t.body.gyro.jerk.std.y" "t.body.gyro.jerk.std.z" "t.body.acc.mag.mean" "t.body.acc.mag.std" "t.gravity.acc.mag.mean" "t.gravity.acc.mag.std" "t.body.acc.jerk.mag.mean" "t.body.acc.jerk.mag.std" "t.body.gyro.mag.mean" "t.body.gyro.mag.std" "t.body.gyro.jerk.mag.mean" "t.body.gyro.jerk.mag.std" "f.body.acc.mean.x" "f.body.acc.mean.y" "f.body.acc.mean.z" "f.body.acc.std.x" "f.body.acc.std.y" "f.body.acc.std.z" "f.body.acc.mean.freq.x" "f.body.acc.mean.freq.y" "f.body.acc.mean.freq.z" "f.body.acc.jerk.mean.x" "f.body.acc.jerk.mean.y" "f.body.acc.jerk.mean.z" "f.body.acc.jerk.std.x" "f.body.acc.jerk.std.y" "f.body.acc.jerk.std.z" "f.body.acc.jerk.mean.freq.x" "f.body.acc.jerk.mean.freq.y" "f.body.acc.jerk.mean.freq.z" "f.body.gyro.mean.x" "f.body.gyro.mean.y" "f.body.gyro.mean.z" "f.body.gyro.std.x" "f.body.gyro.std.y" "f.body.gyro.std.z" "f.body.gyro.mean.freq.x" "f.body.gyro.mean.freq.y" "f.body.gyro.mean.freq.z" "f.body.acc.mag.mean" "f.body.acc.mag.std" "f.body.acc.mag.mean.freq" "f.body.body.acc.jerk.mag.mean" "f.body.body.acc.jerk.mag.std" "f.body.body.acc.jerk.mag.mean.freq" "f.body.body.gyro.mag.mean" "f.body.body.gyro.mag.std" "f.body.body.gyro.mag.mean.freq" "f.body.body.gyro.jerk.mag.mean" "f.body.body.gyro.jerk.mag.std" "f.body.body.gyro.jerk.mag.mean.freq" "angle.t.body.acc.mean.gravity" "angle.t.body.acc.jerk.mean.gravity.mean" "angle.t.body.gyro.mean.gravity.mean" "angle.t.body.gyro.jerk.mean.gravity.mean" "angle.x.gravity.mean" "angle.y.gravity.mean" "angle.z.gravity.mean"
"walking.downstairs.15" 0.274309989761905 -0.0192062623214286 -0.110029794078571 -0.688165125952381 -0.473691865404762 -0.649031751428571 0.94787481452381 -0.198855382595238 0.0149276363333333 -0.988907718095238 -0.961905839761905 -0.94598882452381 0.0652415317738095 0.0169903289095238 0.00769899985833333 -0.626953069523809 -0.496576396490476 -0.75231131 -0.0297341410309524 -0.0697365060714286 0.0835995612380952 -0.725658456428571 -0.741744717380952 -0.699090365952381 -0.0973842609690476 -0.0498613501428571 -0.0502592078571429 -0.654981078809524 -0.788673895952381 -0.712615441190476 -0.60003645547619 -0.632504415238095 -0.60003645547619 -0.632504415238095 -0.632023621071429 -0.540036372892857 -0.682018833095238 -0.703037825 -0.755517623809524 -0.731003553095238 -0.66865511 -0.493730055738095 -0.679663489761905 -0.697547882380952 -0.49911322502381 -0.660903376190476 -0.0825925729833333 -0.00154823902380952 0.044322833547619 -0.646516904523809 -0.54631763947619 -0.741863555 -0.640473143904762 -0.477206866090476 -0.762320801904762 -0.0266331701666667 -0.318577942952381 -0.182344234952381 -0.653642062142857 -0.739073647857143 -0.674068711904762 -0.749779055476191 -0.746727476428571 -0.73609568952381 -0.180910619561905 -0.06455714075 -0.116030623 -0.614175060666667 -0.703342011190476 0.0736221051214286 -0.567680970976191 -0.510399772119048 -0.0611483318809524 -0.719270915238095 -0.746619284761905 -0.0163999872857143 -0.757299561190476 -0.718640627619048 -0.0664175175973809 0.042883708467381 -0.00700963305952381 0.038194692047619 -0.0616694164285714 -0.792888134047619 0.219868717738095 0.011306948770119
"walking.upstairs.15" 0.277732212291667 -0.0173557886933333 -0.11326881975 -0.2918264175 0.0176240657166667 -0.296846512291667 0.943143262083333 -0.2610325625 -0.0769068842708333 -0.976786221458333 -0.962542887916667 -0.9478879675 0.06421616180625 0.00991874765625 -0.0356300232604167 -0.186431222108333 -0.00121130322916667 -0.521297391666667 -0.0256133501916667 -0.0786047928958333 0.0874756649645833 -0.503621665416667 -0.305419428291667 -0.398602684375 -0.0901424445833333 -0.0433328760708333 -0.0524096275110417 -0.295780558541667 -0.497869391666667 -0.451219976666667 -0.16791576208125 -0.271968187083333 -0.16791576208125 -0.271968187083333 -0.202596877479167 -0.134044127164583 -0.292077747666667 -0.3785868140625 -0.4424436925 -0.463181030208333 -0.235912078166667 -0.00209281277083333 -0.348448077083333 -0.31604417625 -0.0375701245754167 -0.324909496291667 -0.208589313852083 0.13562372083125 0.04338611913125 -0.229338387039792 -0.0940866246104167 -0.487326542916667 -0.214691925625 0.0334143927416667 -0.553941493333333 -0.221955367770833 -0.317290816479167 -0.254172105104167 -0.368254872708333 -0.336978168714583 -0.31923784 -0.547376532083333 -0.2928116771 -0.482655451875 0.00885461112708334 -0.0805867592729167 0.0187694328791667 -0.199568128333333 -0.43030972875 0.143819522916667 -0.135870821895833 -0.139940799535417 0.0093932142875 -0.389699959077083 -0.4799694225 0.225467781499167 -0.474864053541667 -0.487298669791667 0.119703533520833 0.0549880348958333 -0.021832305875 -0.0209082460625 -0.0152052773333333 -0.745526230208333 0.262024831458333 0.0749043395625
"laying.16" 0.274775536714286 -0.0180343047597143 -0.107676498485714 -0.284389818172857 0.224041123942857 -0.328482527742857 0.941569286142857 -0.139199797628571 -0.0839863979039571 -0.977680221285714 -0.960921237 -0.958153086857143 0.0639962677285714 -0.00124596751 0.003499094883 -0.302395669242857 0.06770156983 -0.546342698414286 -0.00323818605542857 -0.0850215435442857 0.0638239521128571 -0.339106329071429 -0.399276397428571 -0.255051784685714 -0.121516214841429 -0.0383299978514286 -0.0468580314328571 -0.338806933742857 -0.565640416142857 -0.381540904571429 -0.0905959237442857 -0.310426059897143 -0.0905959237442857 -0.310426059897143 -0.203241350844 -0.2413909002 -0.19976817752 -0.371596275428571 -0.450732247 -0.560301406 -0.320629793714286 0.148490191027143 -0.4099677458 -0.272586954431429 0.184128958701286 -0.338193551557143 -0.320839935842857 0.0128518332071429 0.0174362798385714 -0.349230715428571 -0.0610404172262857 -0.525921143371429 -0.316985353871429 0.13384716453 -0.566064254842857 -0.297361816612714 -0.454118258985714 -0.319536878257143 -0.238971020114286 -0.429651487885714 -0.2497314329 -0.373745660185714 -0.386563704742857 -0.327275192557143 -0.136471100071429 -0.145463991147143 -0.0322238944771429 -0.238899808224286 -0.462434822 0.207339888251429 -0.215666937797143 -0.283829420814286 0.109063176908571 -0.424693640928571 -0.444311245271429 0.088662215151 -0.559380315571429 -0.597286036428571 0.233732082414286 0.0154251781714286 -0.00954415947142857 -0.0758611695571429 0.0215041074614286 -0.801860974 0.178840450857143 0.0815348673142857
"sitting.16" 0.27828307173913 -0.0174985532594203 -0.108891669927536 -0.348304181014493 0.0309074013753623 -0.26548433505942 0.959960045362319 -0.149615096202899 0.0462644942942174 -0.982243897826087 -0.967051052318841 -0.962353510144928 0.0829597556971015 0.0178209613753623 -0.0130679267275362 -0.293481829565217 -0.0354282970724638 -0.468480285325797 -0.0107453941436232 -0.0845872825924638 0.0719616325985507 -0.424413579565217 -0.388459210014493 -0.493266010144928 -0.128793231119217 -0.0415194975201449 -0.0574530122098551 -0.269868820988406 -0.446151581566667 -0.486134781014493 -0.17437859277971 -0.335854566275362 -0.17437859277971 -0.335854566275362 -0.243783714985507 -0.148257685331884 -0.3279095244 -0.308032520963768 -0.436407568231884 -0.364888347017391 -0.357702993333333 -0.00467127228260869 -0.330276039201884 -0.345418421884058 -0.0170085549246377 -0.287992187510145 -0.241236279811594 0.0679651339956522 0.0484122800728986 -0.346575192463768 -0.114366503158985 -0.427542261993913 -0.302720308753623 -0.013935864573913 -0.507797376521739 -0.197804206843478 -0.356951937086956 -0.23050577916087 -0.26309016146087 -0.363585307752174 -0.428464836086957 -0.477138192028985 -0.411614208753623 -0.563905277826087 -0.00251840718550725 -0.00883629287681159 0.0969523585507246 -0.264194908405797 -0.484188742753623 0.279690430507246 -0.153644093055362 -0.150556415913043 0.0379346407884058 -0.333198975111159 -0.414318355101449 0.194711196837246 -0.392331773843043 -0.377136757033333 0.146730966130435 -0.00871235220289855 0.0230363626376812 -0.0686584353188406 0.083050924342029 -0.834954349710145 0.185980935797101 -0.0105530048405797
"standing.16" 0.277609058717949 -0.0173188457292308 -0.110459704807692 -0.375771805512821 -0.0895498740846154 -0.208220015833333 0.930566986282051 -0.182233433846154 -0.119216702153846 -0.980831321025641 -0.970249162307692 -0.953126026666667 0.0802262798542308 -0.0124474845 -0.00973268790128205 -0.299008228876923 -0.120893579360256 -0.402977920553846 -0.0274127810397436 -0.0746451983089744 0.0727568243397436 -0.54296499974359 -0.424419001153846 -0.446171698846154 -0.0867884641794872 -0.0341719090520513 -0.0483442524487179 -0.33304349125641 -0.446780586974359 -0.45427634036282 -0.210715738397436 -0.319073217115385 -0.210715738397436 -0.319073217115385 -0.258417246282051 -0.14378476505 -0.398225327358974 -0.412002112897436 -0.439991631692308 -0.397312330665385 -0.334498151666667 -0.0846584634666667 -0.264690107265385 -0.394151795384615 -0.150745692320513 -0.242401109880897 -0.246882121602564 0.125354164758974 0.129465969890897 -0.338710451051282 -0.181747207880769 -0.378513833298718 -0.320665560717949 -0.113635268114231 -0.425659960830769 -0.264790380178205 -0.302587435820513 -0.259284715397692 -0.374155326415385 -0.400160956910256 -0.380415095510256 -0.598692737564103 -0.445812114871795 -0.523993218333333 0.0463878380089744 0.0941103444564103 0.0647369050179487 -0.266882352923077 -0.457525850769231 0.200501296846154 -0.149494413225641 -0.14285324647 -0.00802419077487179 -0.407677546564103 -0.521100127435897 0.23365871825641 -0.424049400935897 -0.406682788179487 0.0645472697705128 -0.0162014236025641 -0.0302604936538462 0.0217660176538462 -0.0195541708589744 -0.732537462307692 0.208231069230769 0.105725287205987
"walking.16" 0.278217381176471 -0.0210209206858824 -0.113253969607843 -0.25095761045098 0.0118729338039216 -0.247524608363922 0.964291000588235 -0.106840372098039 -0.0243187971878431 -0.980876714313725 -0.960508142352941 -0.955664740196078 0.0894359991431373 -0.00249883323529412 0.00926954621901961 -0.283735688392157 -0.144880571960784 -0.478365470235294 -0.0516768878421569 -0.0564279065862745 0.0835757094627451 -0.464295656078431 -0.493554057843137 -0.275424213245098 -0.0854462608607843 -0.0379178381117647 -0.0486939627956863 -0.440151265490196 -0.580954710784314 -0.289778253588235 -0.0968346419235294 -0.369384362 -0.0968346419235294 -0.369384362 -0.237381120490196 -0.302300586803922 -0.315881473671765 -0.493258166666667 -0.483989493921569 -0.564069241568627 -0.292527414803922 -0.0572214505392157 -0.349337488117647 -0.236431391686275 -0.0171903260176471 -0.254954017593725 -0.339108954280392 -0.0302718021568627 0.0337804858921569 -0.340405019803922 -0.237079591196078 -0.465212523607843 -0.289120896117647 -0.102957645958824 -0.490511392039216 -0.351627899019608 -0.483748565843137 -0.378009296396078 -0.366452687843137 -0.496338623137255 -0.230099427843137 -0.497296093529412 -0.495950285294118 -0.359875461411765 -0.149035540507843 -0.0311444246476471 -0.0136003672941176 -0.294642630862745 -0.514835910784314 0.175720666745098 -0.274530067598039 -0.346207714686275 0.0790723659803921 -0.501686617254902 -0.57840296 0.187323391107843 -0.590300013529412 -0.563406742352941 0.142054476843137 -0.0206625759019608 -0.0251901560862745 0.0437285754901961 -0.0277178634705882 -0.888957071764706 0.156806380392157 0.0391299955921961
"walking.downstairs.16" 0.281245741702128 -0.0157864064024043 -0.108937825531915 -0.24691157787234 -0.0529658765978723 -0.293464904340426 0.954672098297872 -0.0905191299212766 -0.0730441636723404 -0.977954610851064 -0.96277252787234 -0.959236052553191 0.085373914106383 -0.0056704736193617 -0.00491883835744681 -0.146044609914894 -0.167033788621277 -0.541255166808511 -0.0566119845870213 -0.0803445974595745 0.112845010723404 -0.467281383404255 -0.431155506382979 -0.338287108723404 -0.0950497047319149 -0.0390796365829787 -0.0596888493595745 -0.399884809021277 -0.532840894468085 -0.367741024682979 -0.126834757488213 -0.339836851489362 -0.126834757488213 -0.339836851489362 -0.205528566765957 -0.215196579702128 -0.29449646712766 -0.473117388510638 -0.461030762553191 -0.533093735957447 -0.231488421702128 -0.10325014762766 -0.401202458702128 -0.256697650212766 -0.087795120297234 -0.294401653078723 -0.236700252729787 0.0164227050574468 0.0119398187553191 -0.225939925212766 -0.253760275510638 -0.522718633829787 -0.143478682559362 -0.129242842431915 -0.558377336808511 -0.294543564595745 -0.44199864787234 -0.303210836446809 -0.351489169787234 -0.42302862893617 -0.252133227489362 -0.505362907021277 -0.441901002978723 -0.431790098723404 -0.107789539385106 0.0163135553487234 0.0389082303191489 -0.268949439595745 -0.487107054042553 0.18532370343617 -0.212675968255319 -0.224193162106383 0.0967267478829787 -0.47484930212766 -0.566055016170213 0.204550484095745 -0.550763945531915 -0.544926805957447 0.161253224512766 -0.0254178948723404 0.0102257804893617 0.0284824306170213 -0.0012577580574468 -0.826625810425532 0.145556921489362 0.0735819116684681
"walking.upstairs.16" 0.278994154509804 -0.0133468192831176 -0.107823923098039 -0.245531526078431 0.0777649441960784 -0.392673278694118 0.952562037254902 -0.171441348962745 -0.0125763359215686 -0.974731903137255 -0.969909310784314 -0.964211325490196 0.0695139355607843 0.00764645380392157 -0.000394920207843138 -0.121750820941176 0.0444448422686275 -0.526259083333333 -0.0162752242568627 -0.080981377527451 0.0873043139215686 -0.448556830196078 -0.329186020588235 -0.285907340490196 -0.110127185639216 -0.0545851279627451 -0.0535681454019608 -0.283428982431373 -0.437752430784314 -0.246128980568627 -0.132807539882353 -0.247468871960784 -0.132807539882353 -0.247468871960784 -0.159585727666667 -0.0618241948803922 -0.255909799215686 -0.390993611568627 -0.368874845431373 -0.413895966745098 -0.176388673627451 0.0873651337058824 -0.421714969803922 -0.276284964039216 0.000915202039215687 -0.427529573878431 -0.250078447803922 0.117610692372549 0.214457212666667 -0.164937337507843 -0.0363187510882353 -0.486026812352941 -0.156707274724902 0.0612313843627451 -0.564901645098039 -0.246127840486275 -0.337861389588235 -0.0525327889880392 -0.271233701568627 -0.345196831960784 -0.160918725747059 -0.50726009745098 -0.325659002156863 -0.399878856862745 0.00722803489333333 0.0224361565509804 0.0987470723568627 -0.176998852882353 -0.408749056666667 0.193479887490196 -0.0648479887098039 -0.0646997829823529 0.0183894958235294 -0.375408258431373 -0.513598011960784 0.251239593196078 -0.421482280803922 -0.446082235068627 0.100300868177843 -0.0274257389215686 0.0278495528039216 -0.0499419637254902 -0.0469826681607843 -0.797377190980392 0.20083734727451 0.0311464021647059
"laying.17" 0.274514147183099 -0.0152507178059155 -0.111557544408451 -0.344844659521127 -0.0172605241333803 -0.392638613943662 0.938583756619718 -0.218410643802817 0.0115528438169014 -0.979745227464789 -0.967618357323944 -0.953404390140845 0.0874900530661972 0.014310134184507 -0.00705735448450704 -0.368607682126761 -0.141697781716761 -0.59778436 -0.0633584233885915 -0.0630179404495775 0.0846360314706268 -0.492298338450704 -0.476851698492958 -0.315931574633803 -0.0863686859774648 -0.0336712505785915 -0.0333040539478873 -0.436511234647887 -0.700148061690141 -0.510464311549296 -0.202872118535211 -0.396701650985915 -0.202872118535211 -0.396701650985915 -0.329346407464789 -0.322693559929577 -0.328242434957746 -0.466373026619718 -0.575424763943662 -0.668050118732394 -0.326007068056338 -0.0381796118108451 -0.452328966943662 -0.352820118309859 -0.0698965978049296 -0.409156153394366 -0.373534897323944 0.0337572068672676 0.0244724000535211 -0.393543723323944 -0.188942909526761 -0.561941451549296 -0.399163644774648 -0.148616045929577 -0.632383173239437 -0.318167739056338 -0.326684684056338 -0.214552541676056 -0.421635490422535 -0.545502322338028 -0.315850313366197 -0.517039390140845 -0.444392008591549 -0.379296261323944 -0.145821646087324 -0.253662229408451 -0.183678089085352 -0.359101248295775 -0.512970557605634 0.0971962431809859 -0.315976075791549 -0.336574531042254 0.0325697636788732 -0.528242118873239 -0.516381727183099 -0.0250611120015493 -0.67341744028169 -0.685012202957746 0.0470081850732394 0.0352337006901408 -0.0696914466619718 0.0367253033239437 -0.0401327875028169 -0.764135968169014 0.233004843239437 0.0149669075915493
"sitting.17" 0.27354769125 -0.018675812465625 -0.104378975640625 -0.42144745015625 -0.069791407625625 -0.228481869520781 0.86795819734375 -0.2436223059375 -0.1319344706875 -0.98010329953125 -0.9614200428125 -0.95743532671875 0.069802071534375 0.0199082871171875 0.000760895809374999 -0.446900633125 -0.2858201239375 -0.6014559165625 -0.0028255652959375 -0.089358870546875 0.0651928902359375 -0.61416898265625 -0.265798040250781 -0.27602326334375 -0.116462430146047 -0.0595551389171875 -0.0487449428703125 -0.56787622703125 -0.63848582890625 -0.52509332703125 -0.22665682875 -0.4247090321875 -0.22665682875 -0.4247090321875 -0.4003323840625 -0.43595093703125 -0.290240813859375 -0.3904832301875 -0.57895776453125 -0.682599426875 -0.4158639025 -0.150814409876562 -0.393009040867188 -0.423913188125 -0.088216232821875 -0.205132807851562 -0.36925101921875 -0.0777358195484375 -0.092867028953125 -0.46575496734375 -0.32966620309375 -0.55736194265625 -0.47705220609375 -0.285898800457813 -0.64461513375 -0.292104439265625 -0.39995878328125 -0.216524651782812 -0.5191774853125 -0.40335472775 -0.29587655975 -0.6448504690625 -0.19811030724375 -0.33689576075 -0.156357773171875 -0.364375244859375 -0.255183622515625 -0.4118139046875 -0.521796328125 0.0192851682803594 -0.42375495671875 -0.45508873734375 0.137881753817188 -0.4612152765625 -0.4475346228125 -0.0537311186240625 -0.670018674375 -0.723102848125 0.148825385171875 0.0745854470078125 -0.0141684279046875 -0.0427657994375 0.061790430978125 -0.62338458859375 0.2510121696875 0.11859712596875
"standing.17" 0.273958033974359 -0.021008301800641 -0.10786923474359 -0.280240834397436 -0.0110627171666667 -0.297692037494103 0.920482581410256 -0.155079444025641 -0.0583519049358974 -0.97246621448718 -0.958146855641026 -0.954137922692308 0.0793707315829487 0.00323738751410256 0.00883828362051282 -0.199862490461538 -0.0827264930358974 -0.520659069487179 0.00272422767871795 -0.079123656037859 0.0844882830864103 -0.434640475897436 -0.230634248541026 -0.239257318128205 -0.109875054649744 -0.0477058188820513 -0.0568977797692308 -0.391893412666667 -0.562019692307692 -0.390765142397436 -0.15125772839359 -0.273626483225641 -0.15125772839359 -0.273626483225641 -0.229085810779603 -0.145943987262436 -0.17404027525641 -0.325636498846154 -0.474789637948718 -0.562202936923077 -0.252613901051282 -0.0288416583410256 -0.369314823846154 -0.293124669012821 -0.0677848354846154 -0.318416591520385 -0.277154137541026 0.0800659378717949 0.118410362125385 -0.249317757037179 -0.132429394216282 -0.471615018205128 -0.220090266401282 -0.0917438970230769 -0.569047810641026 -0.243802642371795 -0.294262591286026 -0.0804047829102564 -0.310283860124359 -0.351346390384615 -0.207702174469231 -0.475444331282051 -0.172195204720385 -0.323475784102564 -0.125898803151282 -0.238186219647436 -0.131486142128205 -0.222402072497436 -0.419006819102564 0.124214289566667 -0.156727861591026 -0.13951426829 0.0234114147205128 -0.392317080307692 -0.399138156666667 0.0527853350397436 -0.569611384358974 -0.583587567307692 0.0846891035935897 0.00122328831538462 -0.00426279862948718 -0.0321586110628205 0.0750525022905128 -0.747353960769231 0.190151356141026 0.0640881584451282
"walking.17" 0.27544354557377 -0.0181865098891803 -0.103361302131148 -0.193385915329508 0.0402336239934426 -0.497251445081967 0.957402135081967 -0.189410337540984 -0.0129232345245902 -0.977232159672131 -0.968697353114754 -0.956151048852459 0.0730895894590164 0.0133453112963934 -0.00651938213477049 -0.133050033311475 -0.0218100736991803 -0.609967708032787 -0.0914283672668852 -0.040146909 0.0999624354429508 -0.434046886065574 -0.360902483770492 -0.49038847652459 -0.0525141312786885 -0.0531139362131148 -0.0566572516431148 -0.323496157540984 -0.601262507540984 -0.55738506 -0.121098591613115 -0.239233565590164 -0.121098591613115 -0.239233565590164 -0.1934845122 -0.11782210157377 -0.272143629934426 -0.397093193344262 -0.512389453442623 -0.570697358852459 -0.139464591286885 0.062085297695082 -0.515733930491803 -0.216323754011475 -0.0392063225901639 -0.527274714918033 -0.305849483459016 0.101609901854426 0.10776671628082 -0.185470246081967 -0.0716275656804918 -0.583906942295082 -0.156494112442623 -0.033915647862459 -0.635175405573771 -0.296582580934426 -0.299568192 -0.133295519567213 -0.299290420426229 -0.452652857540984 -0.441881575803279 -0.478805875245902 -0.318371694459016 -0.555891292459016 -0.0334709561786885 -0.17391922534918 0.0146695435819672 -0.166832122058197 -0.402853955573771 0.184606913534426 -0.110174952716393 -0.134569728767213 0.0279009734262295 -0.434154595409836 -0.47634373 0.080010181216382 -0.577028361639344 -0.592794712622951 0.0586719645347541 0.0217631628672131 -0.0346263714754098 0.130602405622951 -0.130065483716393 -0.818634453442623 0.213223060491803 0.030877034195082
"walking.downstairs.17" 0.276059367173913 -0.0189269639230435 -0.115063944043478 -0.361775665732609 -0.153499352121739 -0.195809574554348 0.918532869782609 -0.180276059543478 -0.197013701652174 -0.978349021956522 -0.970705409347826 -0.951779554565217 0.0495861977267391 0.0175009432434783 0.0275253040586957 -0.272884078323913 -0.217821702860435 -0.415119894565217 -0.0306429222921739 -0.0634966050673913 0.070931835348913 -0.575846723695652 -0.441416106065217 -0.382574222826087 -0.102947222147826 -0.0340489502347826 -0.0539755106913044 -0.481676018369565 -0.504692839934783 -0.499680392086957 -0.208030014826087 -0.373529534565217 -0.208030014826087 -0.373529534565217 -0.243669523569565 -0.252974563491304 -0.385190638043478 -0.474555341565217 -0.493860090652174 -0.492954704934783 -0.327559899673913 -0.158787701242174 -0.258115407565217 -0.376344381021739 -0.204931281521739 -0.225695680369565 -0.290984924369565 0.0119218463 0.0925217773571739 -0.3263946826 -0.272146923369565 -0.39571977573913 -0.282328941195652 -0.211173595502391 -0.433218677826087 -0.252100533282609 -0.37216522576087 -0.340532702369565 -0.467775787521739 -0.430238028847826 -0.385034856956522 -0.611040177173913 -0.453937396934783 -0.440731688478261 -0.0772957971173913 0.0161482661304348 -0.104109090841304 -0.303341377521739 -0.515015998478261 0.234858385021739 -0.244613053956522 -0.26903540275 0.129041241131304 -0.463073704934783 -0.57737573 0.261215147782609 -0.497789857826087 -0.523317424152174 0.118428856756522 -0.010952083123913 0.0867541500652174 0.0124381505804348 0.0802413361086957 -0.705676101304348 0.207047804434783 0.159857315356522
"walking.upstairs.17" 0.27777403 -0.0175701641147917 -0.105931946208333 -0.359320341875 -0.0950795397708333 -0.158610101729167 0.918982311458333 -0.139226590458333 -0.186800358416667 -0.979279389375 -0.973305069583333 -0.954306234583333 0.091974180625 0.00811197261458333 -0.0139243710208333 -0.318765441916667 -0.1991321294 -0.39082475625 -0.0181796886583333 -0.0679096749116667 0.0808281443958333 -0.53686662875 -0.431442909770833 -0.357215812083333 -0.101576064502083 -0.04184416394375 -0.0510914139083333 -0.462446730604167 -0.506988154166667 -0.469516411104167 -0.178364163416667 -0.389727129375 -0.178364163416667 -0.389727129375 -0.248641992520833 -0.2766041574375 -0.358480550208333 -0.475521716875 -0.478049121666667 -0.51284011025 -0.368213090416667 -0.125499810347917 -0.226549104645833 -0.35682712375 -0.137573981479167 -0.18912530744375 -0.304134575666667 -0.0129104254395833 0.0771903932083333 -0.384282165833333 -0.262989488208333 -0.370372949354167 -0.3126874705 -0.184513983639583 -0.409951372291667 -0.291921055916667 -0.424476431947917 -0.367451303425208 -0.4084531540625 -0.41417893625 -0.36102016375 -0.578738962916667 -0.448572355208333 -0.417193991875 -0.0964423959770833 0.0172353775625 -0.0965181828270833 -0.334197022729167 -0.5190498775 0.209821155583333 -0.2746509951875 -0.28580318749375 0.0985562820770833 -0.481499838958333 -0.566311566666667 0.271628780875 -0.52221518325 -0.535352364166667 0.191915667125 0.0398246292604167 -0.0194571326875 -0.0713816072291667 0.0199969750416667 -0.710320206458333 0.179018004916667 0.152826921556896
"laying.18" 0.265227066784615 -0.00295009074153846 -0.0992999269076923 -0.970033412615385 -0.895059149138462 -0.918195954153846 0.337793651076923 0.462860256989918 0.341251286815385 -0.970794048461538 -0.937104215123077 -0.945204629846154 0.0783300681384615 -0.010777350484 -0.0111071467170769 -0.975621075846154 -0.957354426 -0.974916064153846 -0.0422685502476923 -0.0870968915538462 0.0912290491076923 -0.961986856 -0.947460681538462 -0.933315895230769 -0.0989976812923077 -0.0401987945046154 -0.0501180213424615 -0.972499295692308 -0.977814501076923 -0.974039483692308 -0.930990281538462 -0.902117614 -0.930990281538462 -0.902117614 -0.973029132615385 -0.962658199076923 -0.928722891846154 -0.9153042 -0.980214208461539 -0.970029293076923 -0.970421132615385 -0.915625172923077 -0.939006160461539 -0.970112444153846 -0.891879755846154 -0.913796524769231 -0.111959489813846 0.0407302468923077 0.122068735276923 -0.975588222769231 -0.957395012923077 -0.970702803076923 -0.977946573230769 -0.960577687384615 -0.977978593692308 0.156821013503077 -0.125856014484615 0.0131587942876923 -0.956864566923077 -0.957938117076923 -0.941601292615385 -0.964066025538462 -0.942702027538462 -0.937121134153846 0.0333542308001538 -0.331844217898462 -0.0978907726015385 -0.922821358 -0.907028413692308 0.0744315587092308 -0.963752601384615 -0.960314659846154 0.190671137153846 -0.941183638923077 -0.914569403538462 -0.158156367986154 -0.972187076923077 -0.96927351 0.0953610206 -0.00548630770307692 -0.0145710572569231 0.0382453478584615 -0.0190435742630769 -0.165770174615385 -0.276995370061538 -0.233656632492308
"sitting.18" 0.280157662105263 -0.0182061578894737 -0.109805295807018 -0.973844577192982 -0.91908489754386 -0.915366461578947 0.282662471754386 0.45426357121193 0.393719927894737 -0.974105513157895 -0.969527815087719 -0.951817633508772 0.0750420323964912 0.0121338713824561 -0.00123657613491228 -0.972373895263158 -0.958878065614035 -0.976747584385965 -0.0343554407017544 -0.0726269308245614 0.0878234847185965 -0.965372571929825 -0.949556790877193 -0.945276767894737 -0.104409732403509 -0.0382562796789474 -0.0600427547561403 -0.974821275614035 -0.979584302280702 -0.973376721403509 -0.939725736140351 -0.925986508421053 -0.939725736140351 -0.925986508421053 -0.972195606315789 -0.964228219298246 -0.942793436842105 -0.935021044526316 -0.979716553859649 -0.976129222807018 -0.971221146842105 -0.93369574122807 -0.942824114736842 -0.975049605789474 -0.916777025789474 -0.908564396842105 -0.103613080510526 0.026348293422807 0.0745813035263158 -0.972157534035088 -0.959502352280702 -0.972924237017544 -0.975311192631579 -0.961185444210526 -0.979316486140351 0.126231227391228 -0.141562597954386 -0.0301505710964912 -0.959156099649123 -0.959569825789474 -0.948728383859649 -0.967502579122807 -0.944885182982456 -0.949391488947368 0.00994500508596491 -0.29210963245614 0.0163686667631579 -0.940203985438597 -0.929961328947368 0.0732206493035088 -0.963819091403509 -0.963802721578947 0.245049424587719 -0.952028202105263 -0.935643608912281 -0.0980115776631579 -0.97724828754386 -0.976072664210526 0.108952426792982 -0.00107425131403509 0.0227201530401754 0.000576354491228069 0.00858840422280702 -0.125007642807018 -0.267418385807018 -0.280437857701754
